bw_mhz,dwell_ms,sweep_period_s,n_blocks,scans_per_sweep_s,pred_energy_j,evaluated,reject_reason,poi_10,poi_30,poi_60,poi_p1_60,energy_j,energy_cap_j,scan_span_frac,n_scans,n_unique_detections,energy_per_detection_j,coverage_frac,max_staleness_p1_s,admissible
5.0,10.0,30.0,40,1.3333333333333333,1.5756000000000001,1,,0.08333333333333333,0.16666666666666666,0.25,0.0,1.5632225999999976,5.826135699999867,0.9876766666666668,80.0,3.0,0.625289039999999,0.0003502577451541617,29.990000000000006,1
5.0,20.0,60.0,40,0.6666666666666666,1.4878,1,,0.041666666666666664,0.041666666666666664,0.25,0.0,1.4757005999999995,5.826135699999867,0.9753433333333333,40.0,2.0,0.901817033333333,0.0005301080448271664,47.9794,1
5.0,50.0,60.0,40,0.6666666666666666,2.6877999999999997,1,,0.041666666666666664,0.041666666666666664,0.25,0.0,2.6637006000000008,5.826135699999867,0.9758433333333314,40.0,2.0,1.6278170333333337,0.0012887026961139957,47.9494,1
5.0,100.0,60.0,40,0.6666666666666666,4.687799999999999,1,,0.041666666666666664,0.041666666666666664,0.25,0.0,4.643700600000002,5.826135699999867,0.9766766666666666,40.0,2.0,2.837817033333334,0.002553027114925724,47.89939999999999,1
10.0,1.0,2.0,20,10.0,2.6279999999999997,1,,0.0,0.16666666666666666,0.25,0.0,2.6130471000000397,5.826135699999867,0.998361666666668,600.0,3.0,1.3065235500000199,0.000520263679644693,1.9990000000000308,1
10.0,1.0,5.0,20,4.0,1.4112,1,,0.0,0.125,0.25,0.0,1.4030151000000062,5.826135699999867,0.995861666666667,240.0,2.3333333333333335,0.6235622666666695,0.00017738654810447497,4.999000000000007,1
10.0,2.0,7.5,20,2.6666666666666665,1.3008,1,,0.041666666666666664,0.16666666666666666,0.25,0.0,1.2925190999999927,5.826135699999867,0.9937950000000061,160.0,3.3333333333333335,0.43083969999999755,0.00026250005151495613,7.498000000000133,1
10.0,2.0,15.0,20,1.3333333333333333,0.9503999999999999,1,,0.0,0.125,0.25,0.0,0.9444230999999957,5.826135699999867,0.9875450000000031,80.0,2.0,0.47221154999999787,0.00011645667521682964,14.998000000000133,1
10.0,5.0,20.0,20,1.0,1.0428,1,,0.0,0.16666666666666666,0.25,0.0,1.035599099999999,5.826135699999867,0.9834283333333356,60.0,3.0,0.3739663416666663,0.00017886741404094536,19.99500000000006,1
10.0,10.0,30.0,20,0.6666666666666666,1.0952,1,,0.041666666666666664,0.25,0.25,0.0,1.0871751000000005,5.826135699999867,0.9751783333333334,40.0,2.6666666666666665,0.6160658900000003,0.0003882474087218385,29.99,1
10.0,200.0,60.0,20,0.3333333333333333,4.6476,1,,0.041666666666666664,0.08333333333333333,0.25,0.0,4.6037511,5.826135699999867,0.9533450000000009,20.0,2.0,2.8134034500000005,0.0032158338152953616,47.799299999999995,1
20.0,1.0,3.0,10,3.3333333333333335,1.3439999999999999,1,,0.08333333333333333,0.125,0.25,0.0,1.3361840999999988,5.826135699999867,0.9950316666666653,200.0,2.6666666666666665,inf,0.00033822101110105794,2.999000000000038,1
20.0,2.0,7.5,10,1.3333333333333333,0.9776,1,,0.0,0.125,0.25,0.0,0.9716480999999965,5.826135699999867,0.9875483333333377,80.0,2.6666666666666665,0.40485337499999857,0.00023894546024946905,7.498000000000069,1
20.0,5.0,10.0,10,1.0,1.0632000000000001,1,,0.125,0.20833333333333334,0.25,0.0,1.0560920999999968,5.826135699999867,0.9834316666666699,60.0,3.0,0.3813665916666655,0.0005523949197464752,9.995000000000068,1
20.0,5.0,15.0,10,0.6666666666666666,0.9088,1,,0.0,0.125,0.25,0.0,0.902936099999998,5.826135699999867,0.9750983333333353,40.0,2.3333333333333335,0.5267127249999989,0.00027701471474492456,14.995000000000061,1
20.0,5.0,20.0,10,0.5,0.8316,1,,0.0,0.16666666666666666,0.25,0.0,0.8263580999999988,5.826135699999867,0.9667650000000015,30.0,2.3333333333333335,0.36727026666666607,0.00021630618411732478,19.995000000000037,1
1.0,1.0,20.0,200,10.0,2.42388,1,,0.041666666666666664,0.125,0.20833333333333334,0.0,2.4107059999999487,5.826135699999867,0.9983586666666767,600.0,1.6666666666666667,1.6071373333332992,3.0903839738576464e-05,19.999000000000283,1
1.0,5.0,60.0,200,3.3333333333333335,2.00796,1,,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.0,1.9929452000000072,5.826135699999867,0.9950920000000073,200.0,1.6666666666666667,1.328630133333338,0.00010391712064205707,47.99447999999999,1
1.0,10.0,30.0,200,6.666666666666667,5.415919999999999,1,,0.08333333333333333,0.16666666666666666,0.20833333333333334,0.0,5.369825599999959,5.826135699999867,0.9976753333333329,400.0,2.3333333333333335,2.386589155555537,0.00030889289089348356,29.990000000000208,1
2.0,1.0,15.0,100,6.666666666666667,1.83168,1,,0.0,0.08333333333333333,0.20833333333333334,0.0,1.8214526999999763,5.826135699999867,0.9975256666666664,400.0,2.0,1.113109983333319,5.841890234381446e-05,14.999000000000189,1
2.0,1.0,20.0,100,5.0,1.5237600000000002,1,,0.0,0.08333333333333333,0.20833333333333334,0.0,1.5151118999999893,5.826135699999867,0.9966923333333281,300.0,1.6666666666666667,1.010074599999993,3.31553718624863e-05,19.999000000000184,1
2.0,10.0,30.0,100,3.3333333333333335,3.01584,1,,0.08333333333333333,0.16666666666666666,0.20833333333333334,0.0,2.990771099999991,5.826135699999867,0.9951756666666632,200.0,2.3333333333333335,1.329231599999996,0.00030889289089348356,29.990000000000023,1
2.0,20.0,30.0,100,3.3333333333333335,5.01584,1,,0.08333333333333333,0.16666666666666666,0.20833333333333334,0.0,4.970771099999983,5.826135699999867,0.9953423333333408,200.0,2.3333333333333335,2.2092315999999923,0.0006177857817870382,29.980000000000146,1
2.0,50.0,60.0,100,1.6666666666666667,5.80792,1,,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.0,5.753430299999979,5.826135699999867,0.9908423333333353,100.0,1.6666666666666667,3.8356201999999864,0.0008390701463250111,47.949459999999995,1
5.0,5.0,30.0,40,1.3333333333333333,1.1756000000000002,1,,0.08333333333333333,0.16666666666666666,0.20833333333333334,0.0,1.1672226000000019,5.826135699999867,0.9875933333333325,80.0,2.0,0.8754169500000014,0.00017512887257711815,29.994999999999948,1
5.0,10.0,60.0,40,0.6666666666666666,1.0878,1,,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.0,1.0797005999999993,5.826135699999867,0.9751766666666666,40.0,1.6666666666666667,0.8397671333333329,0.0002772431610647271,47.98940000000001,1
10.0,50.0,60.0,20,0.3333333333333333,1.6476000000000002,1,,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.0,1.6337511000000002,5.826135699999867,0.9508449999999998,20.0,1.6666666666666667,1.2706953,0.0007640724377894707,47.9493,1
10.0,100.0,60.0,20,0.3333333333333333,2.6476,1,,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.0,2.6237511,5.826135699999867,0.9516783333333333,20.0,1.6666666666666667,2.0406953,0.001527638763513954,47.899300000000004,1
20.0,1.0,2.0,10,5.0,1.7159999999999997,1,,0.041666666666666664,0.08333333333333333,0.20833333333333334,0.0,1.705964100000011,5.826135699999867,0.9966983333333269,300.0,2.6666666666666665,inf,0.0005191493925301694,1.9990000000000272,1
20.0,1.0,5.0,10,2.0,1.0464,1,,0.041666666666666664,0.125,0.20833333333333334,0.0,1.0403600999999987,5.826135699999867,0.9916983333333351,120.0,2.0,inf,0.00017682940454721648,4.999000000000034,1
1.0,2.0,30.0,200,6.666666666666667,2.21592,1,,0.08333333333333333,0.125,0.16666666666666666,0.0,2.201825599999979,5.826135699999867,0.9975420000000211,400.0,2.0,1.1009127999999895,6.177857817872471e-05,29.99800000000049,1
1.0,5.0,30.0,200,6.666666666666667,3.4159200000000007,1,,0.08333333333333333,0.125,0.16666666666666666,0.0,3.3898255999999325,5.826135699999867,0.9975920000000215,400.0,2.0,1.6949127999999662,0.00015444644544677704,29.995000000000502,1
2.0,5.0,30.0,100,3.3333333333333335,2.01584,1,,0.08333333333333333,0.125,0.16666666666666666,0.0,2.0007710999999855,5.826135699999867,0.9950923333333416,200.0,2.0,1.0003855499999927,0.00015444644544677704,29.995000000000193,1
2.0,10.0,60.0,100,1.6666666666666667,1.8079199999999997,1,,0.041666666666666664,0.041666666666666664,0.16666666666666666,0.0,1.793430300000001,5.826135699999867,0.9901756666666687,100.0,1.3333333333333333,1.4945252500000008,0.0001535663750154235,47.98945999999999,1
2.0,20.0,60.0,100,1.6666666666666667,2.80792,1,,0.041666666666666664,0.041666666666666664,0.16666666666666666,0.0,2.7834303000000067,5.826135699999867,0.9903423333333349,100.0,1.3333333333333333,2.3195252500000056,0.0003071327500309374,47.979459999999996,1
5.0,1.0,7.5,40,5.333333333333333,1.6223999999999998,1,,0.041666666666666664,0.125,0.16666666666666666,0.0,1.6131546000000327,5.826135699999867,0.9969016666666494,320.0,1.6666666666666667,1.2546758000000258,0.00012074774697110907,7.499000000000019,1
5.0,1.0,10.0,40,4.0,1.3668,1,,0.08333333333333333,0.125,0.16666666666666666,0.0,1.3589106000000115,5.826135699999867,0.9958599999999868,240.0,1.6666666666666667,inf,9.607119505052659e-05,9.999000000000013,1
5.0,2.0,20.0,40,2.0,1.1034,1,,0.0,0.125,0.16666666666666666,0.0,1.0963446000000021,5.826135699999867,0.9917099999999986,120.0,1.6666666666666667,0.7308964000000014,6.631074372503787e-05,19.997999999999973,1
5.0,5.0,60.0,40,0.6666666666666666,0.8878,1,,0.041666666666666664,0.041666666666666664,0.16666666666666666,0.0,0.8817005999999997,5.826135699999867,0.975093333333333,40.0,1.3333333333333333,0.7347504999999996,0.00014047582028712104,47.994400000000006,1
10.0,1.0,7.5,20,2.6666666666666665,1.1408,1,,0.0,0.125,0.16666666666666666,0.0,1.1341190999999982,5.826135699999867,0.9937783333333335,160.0,1.6666666666666667,0.882092633333332,0.00013125002575729906,7.499000000000009,1
10.0,2.0,10.0,20,2.0,1.1256,1,,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,1.118471099999995,5.826135699999867,0.9917116666666712,120.0,2.0,0.6835101166666636,0.0002097735176215938,9.998000000000133,1
10.0,5.0,30.0,20,0.6666666666666666,0.8952,1,,0.0,0.16666666666666666,0.16666666666666666,0.0,0.8891750999999993,5.826135699999867,0.9750950000000015,40.0,1.6666666666666667,inf,0.00019060321490552674,29.994999999999987,1
20.0,2.0,10.0,10,1.0,0.8832,1,,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.8778920999999964,5.826135699999867,0.9833816666666698,60.0,1.3333333333333333,inf,0.0002183817021550478,9.998000000000069,1
20.0,2.0,20.0,10,0.5,0.7416,1,,0.0,0.08333333333333333,0.16666666666666666,0.0,0.7372580999999986,5.826135699999867,0.9667150000000014,30.0,1.3333333333333333,0.6143817499999988,8.652247364695565e-05,19.998000000000037,1
20.0,2.0,30.0,10,0.3333333333333333,0.6944,1,,0.0,0.08333333333333333,0.16666666666666666,0.0,0.6903800999999993,5.826135699999867,0.9500483333333344,20.0,1.3333333333333333,0.5753167499999994,7.382145563517195e-05,29.998000000000008,1
1.0,2.0,60.0,200,3.3333333333333335,1.40796,1,,0.041666666666666664,0.041666666666666664,0.125,0.0,1.398945199999992,5.826135699999867,0.9950420000000074,200.0,1.0,1.398945199999992,4.156684825684786e-05,47.997479999999996,1
2.0,5.0,60.0,100,1.6666666666666667,1.30792,1,,0.041666666666666664,0.041666666666666664,0.125,0.0,1.2984302999999997,5.826135699999867,0.9900923333333354,100.0,1.0,1.2984302999999997,7.678318750775632e-05,47.99445999999998,1
5.0,1.0,15.0,40,2.6666666666666665,1.1112,1,,0.0,0.125,0.125,0.0,1.1046666000000056,5.826135699999867,0.993776666666658,160.0,1.3333333333333333,inf,6.06704344677323e-05,14.999000000000004,1
5.0,1.0,20.0,40,2.0,0.9833999999999999,1,,0.0,0.08333333333333333,0.125,0.0,0.9775446000000021,5.826135699999867,0.9916933333333268,120.0,1.0,0.9775446000000021,3.31553718624863e-05,19.999000000000002,1
20.0,1.0,7.5,10,1.3333333333333333,0.8976,1,,0.0,0.041666666666666664,0.125,0.0,0.8924480999999972,5.826135699999867,0.9875316666666678,80.0,1.0,0.8924480999999972,0.0001194727301245593,7.499000000000034,1
20.0,1.0,10.0,10,1.0,0.8231999999999999,1,,0.08333333333333333,0.125,0.125,0.0,0.8184920999999994,5.826135699999867,0.9833650000000008,60.0,1.0,inf,0.00010919085107735528,9.99900000000003,1
20.0,1.0,20.0,10,0.5,0.7116,1,,0.0,0.041666666666666664,0.125,0.0,0.7075580999999994,5.826135699999867,0.9666983333333338,30.0,1.0,0.7075580999999994,4.3261236823412306e-05,19.999000000000017,1
20.0,2.0,15.0,10,0.6666666666666666,0.7888,1,,0.0,0.041666666666666664,0.125,0.0,0.7841360999999981,5.826135699999867,0.9750483333333353,40.0,1.3333333333333333,inf,0.0001082296201543886,14.998000000000062,1
1.0,1.0,30.0,200,6.666666666666667,1.8159199999999998,1,,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.0,1.8058256000000152,5.826135699999867,0.9975253333333317,400.0,1.0,inf,3.088928908932762e-05,29.999000000000127,1
1.0,1.0,60.0,200,3.3333333333333335,1.20796,1,,0.0,0.0,0.08333333333333333,0.0,1.200945200000002,5.826135699999867,0.9950253333333322,200.0,0.6666666666666666,inf,2.078342412836007e-05,47.99848000000001,1
2.0,2.0,30.0,100,3.3333333333333335,1.4158400000000002,1,,0.0,0.041666666666666664,0.08333333333333333,0.0,1.4067711,5.826135699999867,0.9950423333333408,200.0,0.6666666666666666,inf,6.177857817872471e-05,29.998000000000147,1
2.0,2.0,60.0,100,1.6666666666666667,1.00792,1,,0.0,0.0,0.08333333333333333,0.0,1.0014303000000029,5.826135699999867,0.9900423333333354,100.0,0.6666666666666666,inf,3.071327500311987e-05,47.99745999999999,1
5.0,1.0,60.0,40,0.6666666666666666,0.7278,1,,0.0,0.0,0.08333333333333333,0.0,0.7233006000000012,5.826135699999867,0.9750266666666646,40.0,0.6666666666666666,inf,2.8095164057358076e-05,47.9984,1
5.0,2.0,30.0,40,1.3333333333333333,0.9356,1,,0.0,0.041666666666666664,0.08333333333333333,0.0,0.9296225999999989,5.826135699999867,0.9875433333333326,80.0,1.0,inf,7.005154903086169e-05,29.997999999999948,1
5.0,2.0,60.0,40,0.6666666666666666,0.7677999999999999,1,,0.0,0.0,0.08333333333333333,0.0,0.7629006000000005,5.826135699999867,0.9750433333333329,40.0,0.6666666666666666,inf,5.619032811488147e-05,47.9974,1
10.0,1.0,10.0,20,2.0,1.0055999999999998,1,,0.0,0.041666666666666664,0.08333333333333333,0.0,0.9996710999999965,5.826135699999867,0.9916950000000001,120.0,0.6666666666666666,inf,0.00010488675881066599,9.999000000000006,1
10.0,2.0,20.0,20,1.0,0.8628,1,,0.0,0.041666666666666664,0.08333333333333333,0.0,0.8573990999999984,5.826135699999867,0.9833783333333356,60.0,1.0,inf,7.154696561638726e-05,19.99800000000006,1
10.0,20.0,60.0,20,0.3333333333333333,1.0476,1,,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.0,1.039751099999999,5.826135699999867,0.9503450000000008,20.0,0.6666666666666666,inf,0.0003054241357494714,47.9793,1
20.0,1.0,30.0,10,0.3333333333333333,0.6744,1,,0.0,0.08333333333333333,0.08333333333333333,0.0,0.6705800999999999,5.826135699999867,0.9500316666666669,20.0,0.6666666666666666,inf,3.69107278175416e-05,29.999000000000013,1
2.0,1.0,30.0,100,3.3333333333333335,1.21584,1,,0.0,0.0,0.041666666666666664,0.0,1.208771100000003,5.826135699999867,0.9950256666666634,200.0,0.3333333333333333,inf,3.088928908932762e-05,29.999000000000027,1
2.0,1.0,60.0,100,1.6666666666666667,0.9079200000000001,1,,0.0,0.0,0.041666666666666664,0.0,0.9024303000000008,5.826135699999867,0.9900256666666684,100.0,0.3333333333333333,inf,1.5356637501515353e-05,47.99846,1
5.0,1.0,30.0,40,1.3333333333333333,0.8555999999999999,1,,0.0,0.041666666666666664,0.041666666666666664,0.0,0.8504226000000035,5.826135699999867,0.9875266666666623,80.0,0.6666666666666666,inf,3.5025774515394735e-05,29.998999999999956,1
10.0,1.0,15.0,20,1.3333333333333333,0.8704,1,,0.0,0.041666666666666664,0.041666666666666664,0.0,0.8652231,5.826135699999867,0.9875283333333332,80.0,0.3333333333333333,inf,5.822833760831983e-05,14.999000000000002,1
10.0,2.0,30.0,20,0.6666666666666666,0.7752,1,,0.0,0.041666666666666664,0.041666666666666664,0.0,0.7703750999999989,5.826135699999867,0.9750450000000015,40.0,0.6666666666666666,inf,7.34403261641524e-05,29.997999999999987,1
10.0,2.0,60.0,20,0.3333333333333333,0.6876,1,,0.0,0.0,0.041666666666666664,0.0,0.6833510999999998,5.826135699999867,0.9500450000000008,20.0,0.3333333333333333,inf,3.375002396389978e-05,47.997299999999996,1
10.0,5.0,60.0,20,0.3333333333333333,0.7476,1,,0.0,0.0,0.041666666666666664,0.0,0.7427510999999996,5.826135699999867,0.9500950000000007,20.0,0.3333333333333333,inf,8.437505990970696e-05,47.99429999999999,1
10.0,10.0,60.0,20,0.3333333333333333,0.8475999999999999,1,,0.0,0.0,0.041666666666666664,0.0,0.8417510999999994,5.826135699999867,0.9501783333333332,20.0,0.3333333333333333,inf,0.00016476077274186072,47.98929999999999,1
20.0,1.0,15.0,10,0.6666666666666666,0.7487999999999999,1,,0.0,0.0,0.041666666666666664,0.0,0.7445360999999998,5.826135699999867,0.9750316666666673,40.0,0.3333333333333333,inf,5.411481007712538e-05,14.99900000000003,1
10.0,1.0,20.0,20,1.0,0.8028,1,,0.0,0.0,0.0,0.0,0.7979990999999989,5.826135699999867,0.9833616666666667,60.0,0.0,inf,3.577348280816968e-05,19.999000000000002,1
10.0,1.0,30.0,20,0.6666666666666666,0.7352,1,,0.0,0.0,0.0,0.0,0.7307750999999995,5.826135699999867,0.9750283333333333,40.0,0.0,inf,3.67201630820551e-05,29.999000000000006,1
10.0,1.0,60.0,20,0.3333333333333333,0.6676,1,,0.0,0.0,0.0,0.0,0.6635510999999996,5.826135699999867,0.9500283333333334,20.0,0.0,inf,1.68750119819074e-05,47.9983,1
20.0,200.0,60.0,10,0.16666666666666666,2.6272,1,stopped scanning at 90.3% of the horizon (< 95%); not a fair baseline,0.041666666666666664,0.125,0.3333333333333333,0.0,2.603702099999999,5.826135699999867,0.9033483333333338,10.0,2.6666666666666665,1.0125508166666664,0.004866046255878275,47.7991,0
20.0,50.0,60.0,10,0.16666666666666666,1.1272000000000002,1,stopped scanning at 90.1% of the horizon (< 95%); not a fair baseline,0.041666666666666664,0.08333333333333333,0.2916666666666667,0.0,1.1187021,5.826135699999867,0.9008483333333334,10.0,2.3333333333333335,0.6215011666666667,0.001279059389096664,47.94910000000001,0
20.0,100.0,60.0,10,0.16666666666666666,1.6272000000000002,1,stopped scanning at 90.2% of the horizon (< 95%); not a fair baseline,0.041666666666666664,0.08333333333333333,0.2916666666666667,0.0,1.6137021000000003,5.826135699999867,0.9016816666666668,10.0,2.3333333333333335,0.8965011666666669,0.002463081377429547,47.899100000000004,0
20.0,20.0,60.0,10,0.16666666666666666,0.8271999999999999,1,stopped scanning at 90.0% of the horizon (< 95%); not a fair baseline,0.041666666666666664,0.08333333333333333,0.25,0.0,0.8217020999999997,5.826135699999867,0.9003483333333339,10.0,2.0,0.5021512833333331,0.0005257451603976039,47.979099999999995,0
20.0,10.0,60.0,10,0.16666666666666666,0.7272,1,stopped scanning at 90.0% of the horizon (< 95%); not a fair baseline,0.0,0.041666666666666664,0.125,0.0,0.7227020999999999,5.826135699999867,0.9001816666666668,10.0,1.0,0.7227020999999999,0.00027464041749778535,47.9891,0
20.0,5.0,60.0,10,0.16666666666666666,0.6772,1,stopped scanning at 90.0% of the horizon (< 95%); not a fair baseline,0.0,0.041666666666666664,0.08333333333333333,0.0,0.6732020999999998,5.826135699999867,0.9000983333333338,10.0,0.6666666666666666,inf,0.0001395957498558109,47.9941,0
20.0,1.0,60.0,10,0.16666666666666666,0.6372,1,stopped scanning at 90.0% of the horizon (< 95%); not a fair baseline,0.0,0.041666666666666664,0.041666666666666664,0.0,0.6336021,5.826135699999867,0.9000316666666667,10.0,0.3333333333333333,inf,2.7919149971108772e-05,47.9981,0
20.0,2.0,60.0,10,0.16666666666666666,0.6472,1,stopped scanning at 90.0% of the horizon (< 95%); not a fair baseline,0.0,0.041666666666666664,0.041666666666666664,0.0,0.6435020999999999,5.826135699999867,0.9000483333333335,10.0,0.3333333333333333,inf,5.583829994235106e-05,47.99710000000001,0
1.0,1.0,0.5,200,400.0,73.55519999999999,0,predicted 73.56 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,1.0,1.0,200,200.0,37.0776,0,predicted 37.08 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,1.0,2.0,200,100.0,18.8388,0,predicted 18.84 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,1.0,3.0,200,66.66666666666667,12.759199999999998,0,predicted 12.76 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,1.0,5.0,200,40.0,7.895519999999999,0,predicted 7.90 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,2.0,0.5,200,400.0,97.5552,0,predicted 97.56 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,2.0,1.0,200,200.0,49.077600000000004,0,predicted 49.08 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,2.0,2.0,200,100.0,24.838800000000003,0,predicted 24.84 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,2.0,3.0,200,66.66666666666667,16.7592,0,predicted 16.76 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,2.0,5.0,200,40.0,10.29552,0,predicted 10.30 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,2.0,7.5,200,26.666666666666668,7.06368,0,predicted 7.06 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,5.0,0.5,200,400.0,169.55520000000004,0,predicted 169.56 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,5.0,1.0,200,200.0,85.07760000000002,0,predicted 85.08 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,5.0,2.0,200,100.0,42.83880000000001,0,predicted 42.84 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,5.0,3.0,200,66.66666666666667,28.759200000000007,0,predicted 28.76 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,5.0,5.0,200,40.0,17.495520000000006,0,predicted 17.50 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,5.0,7.5,200,26.666666666666668,11.863680000000002,0,predicted 11.86 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,5.0,10.0,200,20.0,9.047760000000002,0,predicted 9.05 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,5.0,15.0,200,13.333333333333334,6.231840000000001,0,predicted 6.23 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,10.0,0.5,200,400.0,289.55519999999996,0,predicted 289.56 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,10.0,1.0,200,200.0,145.07759999999996,0,predicted 145.08 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,10.0,2.0,200,100.0,72.83879999999998,0,predicted 72.84 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,10.0,3.0,200,66.66666666666667,48.75919999999999,0,predicted 48.76 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,10.0,5.0,200,40.0,29.49552,0,predicted 29.50 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,10.0,7.5,200,26.666666666666668,19.86368,0,predicted 19.86 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,10.0,10.0,200,20.0,15.047759999999998,0,predicted 15.05 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,10.0,15.0,200,13.333333333333334,10.231839999999998,0,predicted 10.23 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,10.0,20.0,200,10.0,7.823879999999999,0,predicted 7.82 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,20.0,0.5,200,400.0,529.5552,0,predicted 529.56 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,20.0,1.0,200,200.0,265.0776,0,predicted 265.08 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,20.0,2.0,200,100.0,132.8388,0,predicted 132.84 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,20.0,3.0,200,66.66666666666667,88.75919999999999,0,predicted 88.76 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,20.0,5.0,200,40.0,53.495520000000006,0,predicted 53.50 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,20.0,7.5,200,26.666666666666668,35.86368,0,predicted 35.86 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,20.0,10.0,200,20.0,27.047760000000004,0,predicted 27.05 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,20.0,15.0,200,13.333333333333334,18.231840000000002,0,predicted 18.23 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,20.0,20.0,200,10.0,13.82388,0,predicted 13.82 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,20.0,30.0,200,6.666666666666667,9.41592,0,predicted 9.42 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,50.0,0.5,200,400.0,1249.5552,0,predicted 1249.56 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,50.0,1.0,200,200.0,625.0776000000001,0,predicted 625.08 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,50.0,2.0,200,100.0,312.83880000000005,0,predicted 312.84 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,50.0,3.0,200,66.66666666666667,208.75920000000002,0,predicted 208.76 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,50.0,5.0,200,40.0,125.49552,0,predicted 125.50 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
1.0,50.0,7.5,200,26.666666666666668,83.86368,0,predicted 83.86 J > cap 5.83 J (would exhaust the budget before the horizon),,,,,,5.826135699999867,,,,,,,0
